TRX_ID,JRSTORE,JRREGNUM,JRDATE,JRTIME,JRCASHIER,JRCUST
36935897,65114,001,2015-02-27 00:00:00.000000000,15:05,14480,414069
36935898,65114,001,2015-02-27 00:00:00.000000000,15:26,14480,1905322
36935902,65114,001,2015-02-27 00:00:00.000000000,19:40,07491,1441137
36935903,65114,001,2015-02-27 00:00:00.000000000,21:11,07491,2043499
36935912,651041,002,2015-02-27 00:00:00.000000000,20:10,13139,2043662
36935949,651041,002,2015-02-27 00:00:00.000000000,21:43,13139,234320
36935969,651041,002,2015-02-27 00:00:00.000000000,17:59,13139,1901173
36935971,651041,002,2015-02-27 00:00:00.000000000,21:14,13139,805508
36936031,65108,001,2015-02-27 00:00:00.000000000,11:48,07199,873454
36936032,65108,001,2015-02-27 00:00:00.000000000,12:55,07199,0
36936038,65108,001,2015-02-27 00:00:00.000000000,18:02,07431,280990
36936041,65108,001,2015-02-27 00:00:00.000000000,20:45,07431,2030509
36936065,65076,001,2015-02-27 00:00:00.000000000,13:49,01396,1280031
36936067,65076,001,2015-02-27 00:00:00.000000000,14:16,06080,1856979
36936069,65076,001,2015-02-27 00:00:00.000000000,17:27,06080,0
36936070,65076,001,2015-02-27 00:00:00.000000000,17:52,06080,314661
36936073,65076,001,2015-02-27 00:00:00.000000000,19:34,06080,997085
36936076,65076,001,2015-02-27 00:00:00.000000000,21:35,06080,316187
36936088,65108,001,2015-02-27 00:00:00.000000000,12:43,07199,0
36936089,65108,001,2015-02-27 00:00:00.000000000,12:57,07199,0
36936091,65108,001,2015-02-27 00:00:00.000000000,13:56,07199,2035934
36936092,65108,001,2015-02-27 00:00:00.000000000,14:21,07199,0
36936095,65108,001,2015-02-27 00:00:00.000000000,14:57,07199,2039781
36936096,65108,001,2015-02-27 00:00:00.000000000,15:59,07431,0
36936107,65111,001,2015-02-27 00:00:00.000000000,11:22,01369,2043796
36936108,65111,001,2015-02-27 00:00:00.000000000,12:39,01369,1948073
36936110,65111,001,2015-02-27 00:00:00.000000000,15:14,01369,101486
36936111,65111,001,2015-02-27 00:00:00.000000000,15:59,01369,2043793
36936114,65111,001,2015-02-27 00:00:00.000000000,18:16,07068,0
36936115,65111,001,2015-02-27 00:00:00.000000000,18:40,07068,225245
36936116,65111,001,2015-02-27 00:00:00.000000000,19:29,07068,0
36936117,65111,001,2015-02-27 00:00:00.000000000,20:35,07068,220791
36936118,65111,001,2015-02-27 00:00:00.000000000,21:01,07068,43800
36936124,65081,001,2015-02-27 00:00:00.000000000,12:25,13152,0
36936131,65081,001,2015-02-27 00:00:00.000000000,19:03,13733,152299
36936134,65082,001,2015-02-27 00:00:00.000000000,13:48,04840,999780
36936135,65082,001,2015-02-27 00:00:00.000000000,16:17,04840,155588
36936138,65082,001,2015-02-27 00:00:00.000000000,19:40,02077,2035778
36936142,65108,001,2015-02-27 00:00:00.000000000,14:19,07199,2016823
36936144,65108,001,2015-02-27 00:00:00.000000000,16:30,07431,0
36936150,65108,001,2015-02-27 00:00:00.000000000,18:35,07431,1872951
36936162,65108,001,2015-02-27 00:00:00.000000000,19:48,07431,2000017
36936164,65108,001,2015-02-27 00:00:00.000000000,20:03,07431,140591
36936165,65108,001,2015-02-27 00:00:00.000000000,20:38,07431,158334
36936167,65108,001,2015-02-27 00:00:00.000000000,20:49,07431,1965547
36936196,65082,001,2015-02-27 00:00:00.000000000,20:31,02077,2043671
36936209,65083,001,2015-02-27 00:00:00.000000000,16:43,05202,371047
36936210,65083,001,2015-02-27 00:00:00.000000000,16:48,05202,2043483
36936212,65083,001,2015-02-27 00:00:00.000000000,17:43,02153,2043745
36936227,65108,001,2015-02-27 00:00:00.000000000,10:15,07199,258159
36936232,65108,001,2015-02-27 00:00:00.000000000,14:43,07199,0
36936245,65114,001,2015-02-27 00:00:00.000000000,14:38,14480,270233
36936250,65114,001,2015-02-27 00:00:00.000000000,19:35,07491,1441137
36936257,65111,001,2015-02-27 00:00:00.000000000,11:33,01369,2043460
36936260,65111,001,2015-02-27 00:00:00.000000000,12:40,01369,1931469
36936262,65111,001,2015-02-27 00:00:00.000000000,13:58,01369,1076653
36936265,65111,001,2015-02-27 00:00:00.000000000,15:12,01369,95969
36936271,65111,001,2015-02-27 00:00:00.000000000,18:15,07068,1996215
36936276,65083,001,2015-02-27 00:00:00.000000000,19:39,02153,1854285
36936311,65114,001,2015-02-27 00:00:00.000000000,21:38,07491,2028999
36936330,65108,001,2015-02-27 00:00:00.000000000,11:29,07199,1054668
36936332,65108,001,2015-02-27 00:00:00.000000000,12:17,07199,1825939
36936333,65108,001,2015-02-27 00:00:00.000000000,12:39,07199,289348
36936334,65108,001,2015-02-27 00:00:00.000000000,12:46,07199,0
36936335,65108,001,2015-02-27 00:00:00.000000000,13:23,07199,1604881
36936336,65108,001,2015-02-27 00:00:00.000000000,14:48,07199,107361
36936337,65108,001,2015-02-27 00:00:00.000000000,15:57,07431,0
36936343,65108,001,2015-02-27 00:00:00.000000000,18:17,07431,2043539
36936392,65111,001,2015-02-27 00:00:00.000000000,11:35,01369,243993
36936395,65111,001,2015-02-27 00:00:00.000000000,12:25,01369,102017
36936397,65111,001,2015-02-27 00:00:00.000000000,12:55,01369,223329
36936399,65111,001,2015-02-27 00:00:00.000000000,13:24,01369,964153
36936446,65108,001,2015-02-27 00:00:00.000000000,16:44,07431,801109
36936448,65108,001,2015-02-27 00:00:00.000000000,20:22,07431,235362
36936450,65108,001,2015-02-27 00:00:00.000000000,21:14,07431,2027718
36936459,65111,001,2015-02-27 00:00:00.000000000,11:07,01369,2034434
36936469,65111,001,2015-02-27 00:00:00.000000000,12:06,01369,1971798
36936475,65111,001,2015-02-27 00:00:00.000000000,15:16,01369,872988
36936478,65111,001,2015-02-27 00:00:00.000000000,17:31,07068,1678294
36936481,65114,001,2015-02-27 00:00:00.000000000,13:21,14480,2043784
36936482,65114,001,2015-02-27 00:00:00.000000000,13:26,14480,207614
36936485,65114,001,2015-02-27 00:00:00.000000000,17:20,07491,470107
36936487,65114,001,2015-02-27 00:00:00.000000000,19:51,07491,838751
36936500,65111,001,2015-02-27 00:00:00.000000000,14:28,01369,697873
36936509,65111,001,2015-02-27 00:00:00.000000000,18:03,07068,1274640
36936511,65111,001,2015-02-27 00:00:00.000000000,18:57,07068,0
36936512,65111,001,2015-02-27 00:00:00.000000000,19:27,07068,2003870
36936513,65111,001,2015-02-27 00:00:00.000000000,20:21,07068,66548
36936532,651041,002,2015-02-27 00:00:00.000000000,15:06,05212,1383857
36936533,651041,002,2015-02-27 00:00:00.000000000,15:11,05212,313073
36936535,651041,002,2015-02-27 00:00:00.000000000,18:30,13139,1749386
36936536,651041,002,2015-02-27 00:00:00.000000000,18:38,13139,0
36936555,65127,001,2015-02-27 00:00:00.000000000,20:04,03706,1932581
36936558,65111,001,2015-02-27 00:00:00.000000000,12:45,01369,373660
36936560,65111,001,2015-02-27 00:00:00.000000000,14:00,01369,2043795
36936564,65111,001,2015-02-27 00:00:00.000000000,15:47,01369,2043794
36936566,65111,001,2015-02-27 00:00:00.000000000,17:09,07068,2021669
36936567,65111,001,2015-02-27 00:00:00.000000000,18:11,07068,1996215
36936568,65111,001,2015-02-27 00:00:00.000000000,18:25,07068,352173
36936569,65111,001,2015-02-27 00:00:00.000000000,21:02,07068,1042337
36936601,65111,001,2015-02-27 00:00:00.000000000,20:23,07068,1994619
36936602,65111,001,2015-02-27 00:00:00.000000000,20:47,07068,0
36936603,65111,001,2015-02-27 00:00:00.000000000,20:51,07068,278204
36936640,65114,001,2015-02-27 00:00:00.000000000,13:10,14480,2043783
36936647,65114,001,2015-02-27 00:00:00.000000000,18:02,07491,0
36936649,65114,001,2015-02-27 00:00:00.000000000,18:53,07491,205517
36936650,65114,001,2015-02-27 00:00:00.000000000,21:34,07491,0
36936652,651041,002,2015-02-27 00:00:00.000000000,19:00,13139,302884
36936671,65127,001,2015-02-27 00:00:00.000000000,21:08,03706,1430466
36936672,65127,001,2015-02-27 00:00:00.000000000,21:33,03706,2039259
36936675,651271,002,2015-02-27 00:00:00.000000000,10:12,07419,2043708
36936681,651271,002,2015-02-27 00:00:00.000000000,15:28,07419,0
36936682,651271,002,2015-02-27 00:00:00.000000000,15:44,07419,2043715
36936683,651271,002,2015-02-27 00:00:00.000000000,16:39,07419,181590
36936699,65114,001,2015-02-27 00:00:00.000000000,16:12,14480,1724745
36936703,65114,001,2015-02-27 00:00:00.000000000,18:08,07491,811004
36936705,65114,001,2015-02-27 00:00:00.000000000,20:16,07491,203282
36936742,65114,001,2015-02-27 00:00:00.000000000,10:51,14480,2043782
36936744,65114,001,2015-02-27 00:00:00.000000000,12:29,14480,1841343
36936824,651271,002,2015-02-27 00:00:00.000000000,18:39,03706,2042726
36936830,651271,002,2015-02-27 00:00:00.000000000,19:40,03706,1783711
36936832,651271,002,2015-02-27 00:00:00.000000000,20:14,03706,1998548
36936834,651271,002,2015-02-27 00:00:00.000000000,20:51,03706,2043712
36936857,65127,001,2015-02-27 00:00:00.000000000,12:53,07419,445161
36936866,65108,001,2015-02-27 00:00:00.000000000,13:30,07199,0
36936872,65108,001,2015-02-27 00:00:00.000000000,19:36,07431,200662
36936919,65114,001,2015-02-27 00:00:00.000000000,18:27,07491,706861
36936921,65114,001,2015-02-27 00:00:00.000000000,20:13,07491,1815322
36936925,65114,001,2015-02-27 00:00:00.000000000,21:40,07491,1983813
36936975,65127,001,2015-02-27 00:00:00.000000000,17:07,07419,0
36936977,65127,001,2015-02-27 00:00:00.000000000,18:07,03706,0
36936981,65127,001,2015-02-27 00:00:00.000000000,20:40,03706,63258
36936982,65127,001,2015-02-27 00:00:00.000000000,21:15,03706,853359
36936986,651271,002,2015-02-27 00:00:00.000000000,12:44,07419,245564
36936989,651271,002,2015-02-27 00:00:00.000000000,14:39,07419,1436655
36936990,651271,002,2015-02-27 00:00:00.000000000,14:59,07419,677120
36936991,651271,002,2015-02-27 00:00:00.000000000,15:41,07419,2043716
36936993,651271,002,2015-02-27 00:00:00.000000000,16:28,07419,680495
36936999,65111,001,2015-02-27 00:00:00.000000000,10:18,01369,2043797
36937000,65111,001,2015-02-27 00:00:00.000000000,11:09,01369,2034434
36937001,65111,001,2015-02-27 00:00:00.000000000,11:20,01369,424196
36937003,65111,001,2015-02-27 00:00:00.000000000,11:51,01369,1776877
36937004,65111,001,2015-02-27 00:00:00.000000000,13:00,01369,223329
36937007,65111,001,2015-02-27 00:00:00.000000000,13:41,01369,1932489
36937009,65111,001,2015-02-27 00:00:00.000000000,14:47,01369,871255
36937012,65111,001,2015-02-27 00:00:00.000000000,16:53,07068,369565
36937091,651271,002,2015-02-27 00:00:00.000000000,18:25,03706,289879
36937092,651271,002,2015-02-27 00:00:00.000000000,18:27,03706,0
36937093,651271,002,2015-02-27 00:00:00.000000000,18:47,03706,1039921
36937095,651271,002,2015-02-27 00:00:00.000000000,19:46,03706,382898
36937096,651271,002,2015-02-27 00:00:00.000000000,19:50,03706,1887942
36937128,65111,001,2015-02-27 00:00:00.000000000,17:55,07068,1274640
36937139,65114,001,2015-02-27 00:00:00.000000000,13:54,14480,2043508
36937143,65114,001,2015-02-27 00:00:00.000000000,17:22,07491,1881544
36937144,65114,001,2015-02-27 00:00:00.000000000,17:43,07491,1941716
36937170,65127,001,2015-02-27 00:00:00.000000000,13:51,07419,878725
36937171,65127,001,2015-02-27 00:00:00.000000000,14:02,07419,1979010
36937173,65127,001,2015-02-27 00:00:00.000000000,15:49,07419,213231
36937174,65127,001,2015-02-27 00:00:00.000000000,17:12,07419,0
36937177,65127,001,2015-02-27 00:00:00.000000000,20:54,03706,1419637
36937181,651271,002,2015-02-27 00:00:00.000000000,13:25,07419,466421
36937299,651271,002,2015-02-27 00:00:00.000000000,14:27,07419,255263
36937300,651271,002,2015-02-27 00:00:00.000000000,14:57,07419,0
36937301,651271,002,2015-02-27 00:00:00.000000000,16:01,07419,520077
36937302,651271,002,2015-02-27 00:00:00.000000000,16:51,07419,1940355
36937304,651271,002,2015-02-27 00:00:00.000000000,17:43,03706,2043505
36937305,651271,002,2015-02-27 00:00:00.000000000,18:24,03706,0
36937306,651271,002,2015-02-27 00:00:00.000000000,19:14,03706,0
36937308,651271,002,2015-02-27 00:00:00.000000000,19:26,03706,123034
36937310,651271,002,2015-02-27 00:00:00.000000000,19:45,03706,1277113
36937312,651271,002,2015-02-27 00:00:00.000000000,20:04,03706,0
36937314,651271,002,2015-02-27 00:00:00.000000000,21:06,03706,1273241
36937315,651271,002,2015-02-27 00:00:00.000000000,21:08,03706,322618
36937413,65127,001,2015-02-27 00:00:00.000000000,12:39,07419,1807423
36937414,65127,001,2015-02-27 00:00:00.000000000,13:26,07419,52249
36937417,65127,001,2015-02-27 00:00:00.000000000,17:03,07419,0
36937419,65127,001,2015-02-27 00:00:00.000000000,17:21,03706,0
36937420,65127,001,2015-02-27 00:00:00.000000000,20:01,03706,294524
36937421,65127,001,2015-02-27 00:00:00.000000000,20:36,03706,687804
36937423,65127,001,2015-02-27 00:00:00.000000000,21:41,03706,1982954
36937425,651271,002,2015-02-27 00:00:00.000000000,11:37,07419,1031054
36937429,651271,002,2015-02-27 00:00:00.000000000,17:47,03706,434238
36937430,651271,002,2015-02-27 00:00:00.000000000,18:11,03706,413083
36937545,651271,002,2015-02-27 00:00:00.000000000,18:34,03706,1347481
36937547,651271,002,2015-02-27 00:00:00.000000000,20:50,03706,1849246
36937669,65127,001,2015-02-27 00:00:00.000000000,20:58,03706,2043679
36937674,651271,002,2015-02-27 00:00:00.000000000,12:35,07419,820727
36937675,651271,002,2015-02-27 00:00:00.000000000,12:56,07419,221802
36937676,651271,002,2015-02-27 00:00:00.000000000,14:00,07419,70551
36937705,65127,001,2015-02-27 00:00:00.000000000,11:41,07419,0
36937706,65127,001,2015-02-27 00:00:00.000000000,13:09,07419,434671
36937709,65127,001,2015-02-27 00:00:00.000000000,19:30,03706,0
36937710,65127,001,2015-02-27 00:00:00.000000000,19:39,03706,1969746
36937713,65127,001,2015-02-27 00:00:00.000000000,20:41,03706,63258
36937715,65127,001,2015-02-27 00:00:00.000000000,21:28,03706,2043680
36937792,651271,002,2015-02-27 00:00:00.000000000,14:20,07419,915716
36937795,651271,002,2015-02-27 00:00:00.000000000,16:15,07419,0
36937796,651271,002,2015-02-27 00:00:00.000000000,16:17,07419,2043710
36937800,651271,002,2015-02-27 00:00:00.000000000,19:29,03706,58860
36937802,651271,002,2015-02-27 00:00:00.000000000,20:24,03706,0
36937836,65138,001,2015-02-27 00:00:00.000000000,14:51,13090,449519
36937839,65138,001,2015-02-27 00:00:00.000000000,21:40,07527,821484
36937851,651271,002,2015-02-27 00:00:00.000000000,15:51,07419,2043715
36937853,651271,002,2015-02-27 00:00:00.000000000,18:21,03706,2041485
36937857,651271,002,2015-02-27 00:00:00.000000000,19:57,03706,2043713
36937858,651271,002,2015-02-27 00:00:00.000000000,20:20,03706,996872
36937899,65138,001,2015-02-27 00:00:00.000000000,11:53,13090,2043494
36937902,65138,001,2015-02-27 00:00:00.000000000,13:41,13090,1912072
36937904,65138,001,2015-02-27 00:00:00.000000000,15:44,13090,1464029
36938003,65138,001,2015-02-27 00:00:00.000000000,21:27,07527,420433
36938004,65138,001,2015-02-27 00:00:00.000000000,21:30,07527,2043955
36938057,65138,001,2015-02-27 00:00:00.000000000,10:36,13090,65894
36938064,65127,001,2015-02-27 00:00:00.000000000,13:00,07419,0
36938065,65127,001,2015-02-27 00:00:00.000000000,16:22,07419,0
36938066,65127,001,2015-02-27 00:00:00.000000000,18:55,03706,61173
36938067,65127,001,2015-02-27 00:00:00.000000000,19:50,03706,2042718
36938068,65127,001,2015-02-27 00:00:00.000000000,20:28,03706,141213
36938070,65127,001,2015-02-27 00:00:00.000000000,21:08,03706,1850327
36938075,651271,002,2015-02-27 00:00:00.000000000,11:21,07419,53622
36938172,65138,001,2015-02-27 00:00:00.000000000,11:15,13090,2044049
36938174,65138,001,2015-02-27 00:00:00.000000000,14:40,13090,2016416
36938176,65138,001,2015-02-27 00:00:00.000000000,17:58,13090,978621
36938192,651271,002,2015-02-27 00:00:00.000000000,13:46,07419,2043709
36938193,651271,002,2015-02-27 00:00:00.000000000,13:59,07419,185421
36938195,651271,002,2015-02-27 00:00:00.000000000,14:16,07419,2043457
36938198,651271,002,2015-02-27 00:00:00.000000000,15:14,07419,117047
36938201,651271,002,2015-02-27 00:00:00.000000000,17:39,03706,179000
36938202,651271,002,2015-02-27 00:00:00.000000000,17:45,03706,0
36938204,651271,002,2015-02-27 00:00:00.000000000,18:41,03706,181395
36938206,651271,002,2015-02-27 00:00:00.000000000,18:55,03706,1787613
36938207,651271,002,2015-02-27 00:00:00.000000000,19:23,03706,215905
36938209,651271,002,2015-02-27 00:00:00.000000000,19:47,03706,1001758
36938519,65138,001,2015-02-27 00:00:00.000000000,16:09,13090,0
36938521,65138,001,2015-02-27 00:00:00.000000000,18:37,07527,2043954
36938523,65138,001,2015-02-27 00:00:00.000000000,21:35,07527,924167
36938607,65148,001,2015-02-27 00:00:00.000000000,13:36,06371,490770
36938638,65138,001,2015-02-27 00:00:00.000000000,12:36,13090,1987765
36938641,65138,001,2015-02-27 00:00:00.000000000,13:28,13090,1912072
36938643,65138,001,2015-02-27 00:00:00.000000000,14:33,13090,224759
36938645,65138,001,2015-02-27 00:00:00.000000000,15:55,13090,783052
36938683,65148,001,2015-02-27 00:00:00.000000000,11:08,06371,1846623
36938684,65148,001,2015-02-27 00:00:00.000000000,12:22,06371,1909689
36938725,65148,001,2015-02-27 00:00:00.000000000,19:38,05537,0
36938742,65148,001,2015-02-27 00:00:00.000000000,12:51,06371,301474
36938745,65148,001,2015-02-27 00:00:00.000000000,17:02,06371,1382116
36938746,65148,001,2015-02-27 00:00:00.000000000,20:01,05537,1945876
36938830,65138,001,2015-02-27 00:00:00.000000000,13:58,13090,978621
36938831,65138,001,2015-02-27 00:00:00.000000000,14:42,13090,2016416
36939014,65148,001,2015-02-27 00:00:00.000000000,12:06,06371,1430064
36939015,65148,001,2015-02-27 00:00:00.000000000,13:13,06371,1840361
36939021,65148,001,2015-02-27 00:00:00.000000000,16:58,06371,285232
36939023,65148,001,2015-02-27 00:00:00.000000000,19:39,05537,1997978
36939112,65155,001,2015-02-27 00:00:00.000000000,11:52,05597,1861709
36939119,65155,001,2015-02-27 00:00:00.000000000,16:43,05878,703971
36939120,65155,001,2015-02-27 00:00:00.000000000,17:14,05878,1841833
36939121,65155,001,2015-02-27 00:00:00.000000000,17:17,05878,1995175
36939131,65155,001,2015-02-27 00:00:00.000000000,11:08,05597,1846828
36939132,65155,001,2015-02-27 00:00:00.000000000,11:24,05597,1904457
36939133,65155,001,2015-02-27 00:00:00.000000000,13:00,05597,1724675
36939135,65155,001,2015-02-27 00:00:00.000000000,14:08,05597,1073447
36939139,65155,001,2015-02-27 00:00:00.000000000,15:57,05878,1897701
36939140,65155,001,2015-02-27 00:00:00.000000000,16:11,05878,1635427
36939236,65155,001,2015-02-27 00:00:00.000000000,17:58,05878,174370
36939238,65155,001,2015-02-27 00:00:00.000000000,18:06,05878,1956090
36939241,65155,001,2015-02-27 00:00:00.000000000,18:49,05878,1924434
36939243,65155,001,2015-02-27 00:00:00.000000000,19:20,05878,0
36939244,65155,001,2015-02-27 00:00:00.000000000,20:15,05878,359626
36939245,65155,001,2015-02-27 00:00:00.000000000,20:30,05878,789919
36939275,65155,001,2015-02-27 00:00:00.000000000,17:15,05878,180567
36939276,65155,001,2015-02-27 00:00:00.000000000,18:29,05878,1765035
36939292,65158,001,2015-02-27 00:00:00.000000000,10:51,12468,2043762
36939337,65148,001,2015-02-27 00:00:00.000000000,10:35,06371,160731
36939338,65148,001,2015-02-27 00:00:00.000000000,10:40,06371,1927354
36939340,65148,001,2015-02-27 00:00:00.000000000,12:02,06371,778741
36939342,65148,001,2015-02-27 00:00:00.000000000,12:38,06371,149521
36939345,65148,001,2015-02-27 00:00:00.000000000,12:56,06371,372948
36939377,65155,001,2015-02-27 00:00:00.000000000,12:35,05597,1420526
36939379,65155,001,2015-02-27 00:00:00.000000000,13:42,05597,895650
36939381,65155,001,2015-02-27 00:00:00.000000000,14:21,05597,764972
36939382,65155,001,2015-02-27 00:00:00.000000000,14:48,05597,902600
36939387,65155,001,2015-02-27 00:00:00.000000000,16:06,05878,2043786
36939397,65158,001,2015-02-27 00:00:00.000000000,13:27,12468,1069059
36939398,65158,001,2015-02-27 00:00:00.000000000,13:55,12468,92183
36939399,65158,001,2015-02-27 00:00:00.000000000,13:59,12468,2043546
36939402,65158,001,2015-02-27 00:00:00.000000000,16:37,12468,2043545
36939404,65158,001,2015-02-27 00:00:00.000000000,17:49,12468,2023801
36939406,65158,001,2015-02-27 00:00:00.000000000,18:06,12468,327544
36939426,65158,001,2015-02-27 00:00:00.000000000,11:05,12468,975264
36939428,65158,001,2015-02-27 00:00:00.000000000,12:12,12468,0
36939430,65158,001,2015-02-27 00:00:00.000000000,13:52,12468,1766716
36939431,65158,001,2015-02-27 00:00:00.000000000,14:19,12468,1454198
36939433,65158,001,2015-02-27 00:00:00.000000000,14:53,12468,1060998
36939434,65158,001,2015-02-27 00:00:00.000000000,15:09,12468,1848452
36939438,65158,001,2015-02-27 00:00:00.000000000,18:00,12468,34728
36939439,65158,001,2015-02-27 00:00:00.000000000,19:02,07256,0
36939442,65158,001,2015-02-27 00:00:00.000000000,19:32,07256,2043541
36939443,65158,001,2015-02-27 00:00:00.000000000,20:20,07256,1705258
36939450,65138,001,2015-02-27 00:00:00.000000000,19:46,07527,1976814
36939451,65138,001,2015-02-27 00:00:00.000000000,21:23,07527,0
36939464,65148,001,2015-02-27 00:00:00.000000000,14:52,06371,307083
36939466,65148,001,2015-02-27 00:00:00.000000000,14:58,06371,307083
36939514,65148,001,2015-02-27 00:00:00.000000000,19:50,05537,283937
36939515,65148,001,2015-02-27 00:00:00.000000000,21:19,05537,1351790
36939522,65155,001,2015-02-27 00:00:00.000000000,18:09,05878,2037729
36939524,65155,001,2015-02-27 00:00:00.000000000,20:17,05878,272739
36939525,65155,001,2015-02-27 00:00:00.000000000,20:26,05878,789919
36939537,65158,001,2015-02-27 00:00:00.000000000,11:11,12468,12181
36939562,65158,001,2015-02-27 00:00:00.000000000,18:48,07256,88244
36939564,65158,001,2015-02-27 00:00:00.000000000,20:08,07256,2043542
36939565,65158,001,2015-02-27 00:00:00.000000000,20:14,07256,0
36939711,65158,001,2015-02-27 00:00:00.000000000,16:49,12468,403787
36939712,65158,001,2015-02-27 00:00:00.000000000,17:25,12468,0
36939713,65158,001,2015-02-27 00:00:00.000000000,17:32,12468,2043544
36939716,65158,001,2015-02-27 00:00:00.000000000,19:05,07256,494295
36939717,65158,001,2015-02-27 00:00:00.000000000,19:59,07256,315082
36939719,65158,001,2015-02-27 00:00:00.000000000,21:31,07256,89350
36939732,65148,001,2015-02-27 00:00:00.000000000,14:30,06371,280791
36939736,65148,001,2015-02-27 00:00:00.000000000,17:34,05537,765482
36939883,65155,001,2015-02-27 00:00:00.000000000,12:46,05597,1962762
36939887,65155,001,2015-02-27 00:00:00.000000000,14:13,05597,1859683
36939889,65155,001,2015-02-27 00:00:00.000000000,15:50,05878,1999756
36939906,65155,001,2015-02-27 00:00:00.000000000,13:05,05597,1922660
36939908,65155,001,2015-02-27 00:00:00.000000000,14:31,05597,0
36939912,65155,001,2015-02-27 00:00:00.000000000,15:52,05878,1999756
36939914,65155,001,2015-02-27 00:00:00.000000000,16:03,05878,1758967
36939915,65155,001,2015-02-27 00:00:00.000000000,17:02,05878,967287
36939983,65155,001,2015-02-27 00:00:00.000000000,11:13,05597,1454682
36939984,65155,001,2015-02-27 00:00:00.000000000,11:33,05597,0
36939985,65155,001,2015-02-27 00:00:00.000000000,12:32,05597,189030
36939988,65155,001,2015-02-27 00:00:00.000000000,15:30,05878,471079
36939990,65155,001,2015-02-27 00:00:00.000000000,15:59,05878,690638
36939995,65155,001,2015-02-27 00:00:00.000000000,20:44,05878,885841
36940003,65158,001,2015-02-27 00:00:00.000000000,10:55,12468,2043763
36940005,65158,001,2015-02-27 00:00:00.000000000,13:54,12468,0
36940009,65158,001,2015-02-27 00:00:00.000000000,15:53,12468,1855124
36940010,65158,001,2015-02-27 00:00:00.000000000,16:36,12468,0
36940011,65158,001,2015-02-27 00:00:00.000000000,20:33,07256,0
36940037,65155,001,2015-02-27 00:00:00.000000000,18:00,05878,1302007
36940040,65155,001,2015-02-27 00:00:00.000000000,18:56,05878,1691190
36940110,65155,001,2015-02-27 00:00:00.000000000,21:10,05878,1834795
36940174,65158,001,2015-02-27 00:00:00.000000000,15:12,12468,360532
36940175,65158,001,2015-02-27 00:00:00.000000000,16:45,12468,874694
36940180,65158,001,2015-02-27 00:00:00.000000000,19:12,07256,92546
36940212,65148,001,2015-02-27 00:00:00.000000000,11:32,06371,405008
36940213,65148,001,2015-02-27 00:00:00.000000000,13:17,06371,214207
36940215,65148,001,2015-02-27 00:00:00.000000000,16:35,06371,1676596
36940219,65148,001,2015-02-27 00:00:00.000000000,19:02,05537,175691
36940243,65158,001,2015-02-27 00:00:00.000000000,14:42,12468,1936879
36940245,65158,001,2015-02-27 00:00:00.000000000,17:40,12468,2043544
36940246,65158,001,2015-02-27 00:00:00.000000000,18:09,12468,1377876
36940373,65175,001,2015-02-27 00:00:00.000000000,12:59,04280,2043818
36940375,65175,001,2015-02-27 00:00:00.000000000,13:50,04280,1808693
36940416,65175,001,2015-02-27 00:00:00.000000000,12:11,04280,0
36940421,65175,001,2015-02-27 00:00:00.000000000,15:26,04280,1942460
36940426,65175,001,2015-02-27 00:00:00.000000000,17:31,06061,158731
36940431,65175,001,2015-02-27 00:00:00.000000000,19:53,06061,1060735
36940492,65175,001,2015-02-27 00:00:00.000000000,15:45,04280,1815122
36940494,65175,001,2015-02-27 00:00:00.000000000,16:17,06061,0
36940497,65175,001,2015-02-27 00:00:00.000000000,17:11,06061,1909574
36940498,65175,001,2015-02-27 00:00:00.000000000,17:15,06061,834533
36940500,65175,001,2015-02-27 00:00:00.000000000,17:19,06061,211874
36940502,65175,001,2015-02-27 00:00:00.000000000,18:21,06061,1930344
36940505,65175,001,2015-02-27 00:00:00.000000000,19:34,06061,2028360
36940507,65175,001,2015-02-27 00:00:00.000000000,20:12,06061,2035699
36940508,65175,001,2015-02-27 00:00:00.000000000,20:20,06061,0
36940547,65175,001,2015-02-27 00:00:00.000000000,19:56,06061,0
36940548,65175,001,2015-02-27 00:00:00.000000000,20:59,06061,0
36940549,65175,001,2015-02-27 00:00:00.000000000,21:05,06061,2009364
36940732,65155,001,2015-02-27 00:00:00.000000000,14:50,05597,1986366
36940733,65155,001,2015-02-27 00:00:00.000000000,15:04,05597,0
36940734,65155,001,2015-02-27 00:00:00.000000000,16:01,05878,1979492
36940735,65155,001,2015-02-27 00:00:00.000000000,16:08,05878,810066
36940841,65175,001,2015-02-27 00:00:00.000000000,13:07,04280,2043817
36940844,65175,001,2015-02-27 00:00:00.000000000,14:12,04280,0
36940845,65175,001,2015-02-27 00:00:00.000000000,14:55,04280,1883003
36940890,65155,001,2015-02-27 00:00:00.000000000,17:46,05878,1081542
36940894,65155,001,2015-02-27 00:00:00.000000000,18:24,05878,348158
36940895,65155,001,2015-02-27 00:00:00.000000000,19:18,05878,2014666
36940896,65155,001,2015-02-27 00:00:00.000000000,19:22,05878,2014666
36940906,65158,001,2015-02-27 00:00:00.000000000,11:23,12468,796244
36941003,65175,001,2015-02-27 00:00:00.000000000,16:22,06061,689336
36941006,65175,001,2015-02-27 00:00:00.000000000,17:47,06061,296655
36941007,65175,001,2015-02-27 00:00:00.000000000,18:46,06061,2043815
36941008,65175,001,2015-02-27 00:00:00.000000000,18:54,06061,215642
